Episode,Loss,Reward,Step
0,1.5,-1.5,8
1,1.2513333333333336,-1.2666666666666666,15
2,2.27,-2.3333333333333335,3
3,1.2357526666666667,-1.2666666666666666,15
4,1.5998598000000002,-1.8,5
5,1.44615,-1.5,8
6,1.109545388380769,-1.1538461538461537,26
7,1.2719701666666667,-1.3333333333333333,12
8,1.1631245575365294,-1.2352941176470589,17
9,1.0287414839303881,-1.0740740740740742,54
10,1.60276622385636,-1.8,5
11,1.2236822853498812,-1.4444444444444444,9
12,1.5620051447228704,-1.8,5
13,1.039195222825556,-1.1290322580645162,31
14,1.4599432738143465,-1.6666666666666667,6
15,1.1656709924452435,-1.2857142857142858,14
16,1.1830709428002442,-0.5714285714285714,14
17,1.0027286504123376,-1.1176470588235294,34
18,1.0023996094992393,-1.1081081081081081,37
19,1.2235642698853326,-1.4,10
20,1.1050454743691112,-0.45454545454545453,11
21,1.1833860661643694,-1.4444444444444444,9
22,1.2079640027608147,-1.4444444444444444,9
23,1.0685204486781796,-1.1666666666666667,24
24,1.027739809020601,-1.1142857142857143,35
25,0.9572079983511037,-0.5714285714285714,14
26,1.0610179494576526,-1.2666666666666666,15
27,0.9705738395676374,-0.5,12
28,0.9926524146481013,-1.1142857142857143,35
29,0.9349141240536964,-0.7,20
30,1.0372183127452075,-1.2857142857142858,14
31,1.0073494496726796,-1.0930232558139534,43
32,0.9353118653548882,0.0,6
33,1.1178067798691733,-1.4444444444444444,9
34,1.0415510610405505,-1.1481481481481481,27
35,0.9758867472320338,-1.0740740740740742,54
36,0.8617474312069193,-0.4,10
37,0.8436622134420763,-0.45454545454545453,11
38,1.286237834119655,-1.8,5
39,0.9233965808314099,-1.1481481481481481,27
40,1.0429551970690085,-1.2352941176470589,17
41,0.7755489677166938,-0.14285714285714285,7
42,1.0005905656357172,-1.1904761904761905,21
43,0.9709994720845422,-1.3076923076923077,13
44,0.9786994508616792,-1.121212121212121,33
45,0.72697229795652,0.0,6
46,1.4551763680987333,-2.3333333333333335,3
47,0.7415718363697932,-0.25,8
48,0.9339576240551061,-1.1481481481481481,27
49,1.4394539136572195,-2.3333333333333335,3
50,0.9465082739303836,-1.0677966101694916,59
51,0.7229883442156115,-0.3333333333333333,9
52,0.6620597763343088,0.0,6
53,0.7138575906393045,-0.5,12
54,0.9625451344445937,-1.3333333333333333,12
55,0.94409258565057,-1.2857142857142858,14
56,0.6086674325711378,0.0,6
57,0.6526323082089679,-0.4,10
58,0.6007294430521952,-0.14285714285714285,7
59,1.0602425044946324,-1.6666666666666667,6
60,0.6035318599677556,-0.25,8
61,0.9874913993677878,-1.1142857142857143,35
62,0.5452840330574954,0.0,6
63,1.1746768102436207,-2.0,4
64,0.5312062201334298,0.0,6
65,0.9810702301112021,-1.0816326530612246,49
66,0.5158714234786418,0.0,6
67,0.6176083115653387,-0.45454545454545453,11
68,0.6656708420297972,-0.6,15
69,0.9441852607410519,-1.121212121212121,33
70,0.498911727392537,-0.14285714285714285,7
71,0.9443803812618021,-0.9607843137254902,153
72,0.45048438569721966,0.0,6
73,0.4425647129858903,0.0,6
74,0.43375938266109393,0.0,6
75,0.5464413160122464,-0.4,10
76,0.41386683370173133,0.0,6
77,0.4029595416709045,0.0,6
78,0.3915264154107518,0.0,6
79,0.6097968485921242,-0.5714285714285714,14
80,0.377149978720471,0.0,6
81,0.37293715011382966,0.0,6
82,0.3683924028746313,0.0,6
83,0.3635241399060756,0.0,6
84,0.3583433443201183,0.0,6
85,0.35286325521031103,0.0,6
86,0.3470990563692475,0.0,6
87,0.3410675787373412,0.0,6
88,0.33478701739791067,0.0,6
89,0.32827666389106974,0.0,6
90,0.32155665452563875,0.0,6
91,0.3146477352405848,0.0,6
92,0.3075710434186529,0.0,6
93,0.3003479068954716,0.0,6
94,0.29299966024583185,0.0,6
95,0.2855474782713867,0.0,6
96,0.2780122264654542,0.0,6
97,0.27041432809423666,0.0,6
98,0.2627736474118663,0.0,6
99,0.2551093884205018,0.0,6
100,0.24744000849685852,0.0,6
101,0.23978314613301402,0.0,6
102,0.23215556198164397,0.0,6
103,0.22457309235325607,0.0,6
104,0.21705061428444059,0.0,6
105,0.20960202128051222,0.0,6
106,0.20224020883185698,0.0,6
107,0.19497706880954932,0.0,6
108,0.18782349186100897,0.0,6
109,0.18078937694934663,0.0,6
110,0.17388364720936236,0.0,6
111,0.16711427132772835,0.0,6
112,0.16048828969362894,0.0,6
113,0.15401184460803252,0.0,6
114,0.14769021388393477,0.0,6
115,0.14152784721552547,0.0,6
116,0.13552840474056535,0.0,6
117,0.1296947972667021,0.0,6
118,0.12402922767845061,0.0,6
119,0.11853323308666215,0.0,6
120,0.1132077273261246,0.0,6
121,0.1080530434491619,0.0,6
122,0.10306897590348191,0.0,6
123,0.09825482212087126,0.0,6
124,0.09360942327952215,0.0,6
125,0.08913120403668258,0.0,6
126,0.08481821105992954,0.0,6
127,0.08066815021461951,0.0,6
128,0.076678422292015,0.0,6
129,0.07284615718722565,0.0,6
130,0.06916824645852519,0.0,6
131,0.0656413742198526,0.0,6
132,0.06226204633649144,0.0,6
133,0.059026617910124875,0.0,6
134,0.05593131905379675,0.0,6
135,0.052972278969882707,0.0,6
136,0.05014554835509488,0.0,6
137,0.047447120165936656,0.0,6
138,0.044872948785991164,0.0,6
139,0.042418967643088,0.0,6
140,0.0400811053298609,0.0,6
141,0.0378553002855806,0.0,6
142,0.035737514100541434,0.0,6
143,0.03372374350677315,0.0,6
144,0.03181003112056321,0.0,6
145,0.029992475003266877,0.0,6
146,0.02826723710725981,0.0,6
147,0.026630550673718455,0.0,6
148,0.025078726648260743,0.0,6
149,0.023608159179432178,0.0,6
150,0.022215330263613883,0.0,6
151,0.02089681359823969,0.0,6
152,0.01964927770327285,0.0,6
153,0.018469488368768442,0.0,6
154,0.017354310484060914,0.0,6
155,0.01630070930172628,0.0,6
156,0.015305751186989005,0.0,6
157,0.01436660390071066,0.0,6
158,0.013480536461543699,0.0,6
159,0.012644918630274874,0.0,6
160,0.011857220056835668,0.0,6
161,0.01111500912794799,0.0,6
162,0.010415951550910066,0.0,6
163,0.009757808706624923,0.0,6
164,0.00913843580263693,0.0,6
165,0.008555779854688805,0.0,6
166,0.008007877523138507,0.0,6
167,0.007492852828491071,0.0,6
168,0.007008914768313316,0.0,6
169,0.006554354855901556,0.0,6
170,0.006127544599276428,0.0,6
171,0.005726932937374085,0.0,6
172,0.0053510436487009955,0.0,6
173,0.004998472746207243,0.0,6
174,0.0046678858707172545,0.0,6
175,0.004358015693934921,0.0,6
176,0.004067659340799681,0.0,6
177,0.0037956758398268223,0.0,6
178,0.003540983608992567,0.0,6
179,0.003302557983746887,0.0,6
180,0.003079428792816067,0.0,6
181,0.0028706779866320372,0.0,6
182,0.0026754373224489266,0.0,6
183,0.002492886109508171,0.0,6
184,0.002322249016975577,0.0,6
185,0.002162793946789481,0.0,6
186,0.0020138299730330426,0.0,6
187,0.0018747053489683353,0.0,6
188,0.0017448055824450897,0.0,6
189,0.0016235515800112944,0.0,6
190,0.0015103978597147776,0.0,6
191,0.0014048308322817716,0.0,6
192,0.001306367150093431,0.0,6
193,0.0012145521231490541,0.0,6
194,0.0011289582009993092,0.0,6
195,0.001049183519460826,0.0,6
196,0.0009748505107772901,0.0,6
197,0.0009056045757581214,0.0,6
198,0.0008411128163318543,0.0,6
199,0.0007810628268600656,0.0,6
200,0.0007251615424919422,0.0,6
201,0.0006731341427892307,0.0,6
202,0.0006247230088133234,0.0,6
203,0.000579686731840399,0.0,6
204,0.0005377991718618543,0.0,6
205,0.0004988485640161725,0.0,6
206,0.00046263667111421286,0.0,6
207,0.00042897798042578855,0.0,6
208,0.00039769894291757923,0.0,6
209,0.000368637253163324,0.0,6
210,0.0003416411681720771,0.0,6
211,0.0003165688634209444,0.0,6
212,0.00029328782441631157,0.0,6
213,0.0002716742721509957,0.0,6
214,0.0002516126208679942,0.0,6
215,0.000232994966590618,0.0,6
216,0.00021572060492554743,0.0,6
217,0.0001996955766955799,0.0,6
218,0.00018483224000880963,0.0,6
219,0.00017104886742060066,0.0,6
220,0.00015826926689713194,0.0,6
221,0.00014642242533786468,0.0,6
222,0.00013544217346630563,0.0,6
223,0.00012526687094447744,0.0,6
224,0.00011583911061990859,0.0,6
225,0.00010710544085753189,0.0,6
226,9.901610495771651e-05,0.0,6
227,9.152479670881952e-05,0.0,6
228,8.458843116192678e-05,0.0,6
229,7.816692976487145e-05,0.0,6
230,7.222301903152262e-05,0.0,6
231,6.672204196119895e-05,0.0,6
232,6.163178146712893e-05,0.0,6
233,5.692229510418737e-05,0.0,6
234,5.2565760430158447e-05,0.0,6
235,4.853633036135119e-05,0.0,6
236,4.4809997925355595e-05,0.0,6
237,4.136446983922052e-05,0.0,6
238,3.817904837512265e-05,0.0,6
239,3.523452100567814e-05,0.0,6
240,3.251305734880879e-05,0.0,6
241,2.9998112956263385e-05,0.0,6
242,2.7674339520528113e-05,0.0,6
243,2.552750109319213e-05,0.0,6
244,2.3544395939665657e-05,0.0,6
245,2.171278366513522e-05,0.0,6
246,2.0021317280900324e-05,0.0,6
247,1.8459479889644987e-05,0.0,6
248,1.701752569241895e-05,0.0,6
249,1.5686425037482927e-05,0.0,6
250,1.4457813246317638e-05,0.0,6
251,1.3323942969415784e-05,0.0,6
252,1.2277639840134932e-05,0.0,6
253,1.1312261207601279e-05,0.0,6
254,1.0421657745280736e-05,0.0,6
255,9.600137741474132e-06,0.0,6
256,8.842433893781662e-06,0.0,6
257,8.143672439888302e-06,0.0,6
258,7.499344463104962e-06,0.0,6
259,6.905279229668659e-06,0.0,6
260,6.357619417136455e-06,0.0,6
261,5.852798105300076e-06,0.0,6
262,5.387517407714111e-06,0.0,6
263,4.9587286334492236e-06,0.0,6
264,4.563613870661731e-06,0.0,6
265,4.199568895848123e-06,0.0,6
266,3.864187314170375e-06,0.0,6
267,3.5552458478305127e-06,0.0,6
268,3.270690689570014e-06,0.0,6
269,3.0086248482321296e-06,0.0,6
270,2.767296415998969e-06,0.0,6
271,2.5450876920916445e-06,0.0,6
272,2.340505102162623e-06,0.0,6
273,2.1521698577858794e-06,0.0,6
274,1.978809302101888e-06,0.0,6
275,1.8192488929480444e-06,0.0,6
276,1.6724047787047835e-06,0.0,6
277,1.5372769231099721e-06,0.0,6
278,1.4129427403873167e-06,0.0,6
279,1.2985512021964258e-06,0.0,6
280,1.1933173852812784e-06,0.0,6
281,1.0965174251503784e-06,0.0,6
282,1.0074838468904224e-06,0.0,6
283,9.256012456585842e-07,0.0,6
284,8.503022926551843e-07,0.0,6
285,7.810640406715382e-07,0.0,6
286,7.174045076052682e-07,0.0,6
287,6.588795192358221e-07,0.0,6
288,6.050797898791519e-07,0.0,6
289,5.556282241294305e-07,0.0,6
290,5.101774247506796e-07,0.0,6
291,4.6840738850140173e-07,0.0,6
