Episode,Loss,Reward,Step
245,0.00014058040443394593,0.0,6
246,0.00013010380634732402,0.0,6
247,0.00012038993700264067,0.0,6
248,0.00011138482109474916,0.0,6
249,0.00010303816964272554,0.0,6
250,9.530313962636168e-05,0.0,6
251,8.813610831881018e-05,0.0,6
252,8.149646150546382e-05,0.0,6
253,7.534639480644607e-05,0.0,6
254,6.965072736628737e-05,0.0,6
255,6.437672720419063e-05,0.0,6
256,5.949394755527341e-05,0.0,6
257,5.49740735657824e-05,0.0,6
258,5.079077873575144e-05,0.0,6
259,4.691959053922575e-05,0.0,6
260,4.333776467325504e-05,0.0,6
261,4.002416742437953e-05,0.0,6
262,3.695916566101113e-05,0.0,6
263,3.412452399174463e-05,0.0,6
264,3.150330865360947e-05,0.0,6
265,2.907979771475666e-05,0.0,6
266,2.6839397204820686e-05,0.0,6
267,2.4768562803636113e-05,0.0,6
268,2.2854726739333458e-05,0.0,6
269,2.108622957392355e-05,0.0,6
270,1.945225656056297e-05,0.0,6
271,1.7942778289240884e-05,0.0,6
272,1.6548495341855984e-05,0.0,6
273,1.5260786702169422e-05,0.0,6
274,1.407166167874859e-05,0.0,6
275,1.2973715111478748e-05,0.0,6
276,1.1960085649455795e-05,0.0,6
277,1.1024416899346745e-05,0.0,6
278,1.016082125447626e-05,0.0,6
279,9.3638462299687e-06,0.0,6
280,8.628443134770883e-06,0.0,6
281,7.949937928246794e-06,0.0,6
282,7.3240041135920935e-06,0.0,6
283,6.746637532153987e-06,0.0,6
284,6.2141329291211704e-06,0.0,6
285,5.7230621737236476e-06,0.0,6
286,5.270254019658823e-06,0.0,6
287,4.852775299574175e-06,0.0,6
288,4.467913459677009e-06,0.0,6
289,4.113160338076183e-06,0.0,6
290,3.78619710481957e-06,0.0,6
291,3.4848802801338654e-06,0.0,6
292,3.207228759895727e-06,0.0,6
293,2.9514117744951682e-06,0.0,6
294,2.7157377182803386e-06,0.0,6
295,2.498643788970134e-06,0.0,6
296,2.2986863783824862e-06,0.0,6
297,2.114532162894589e-06,0.0,6
298,1.9449498437999293e-06,0.0,6
299,1.7888024928617667e-06,0.0,6
