Episode,Loss,Reward,Step
246,0.043478260869565216,0,23
247,0.3333333333333333,0,3
248,0.037037037037037035,0,27
249,0.037037037037037035,0,27
250,0.0625,1,32
251,0.1,0,10
252,0.3333333333333333,0,3
253,0.5,0,2
254,0.03225806451612903,0,31
255,0.16666666666666666,0,6
256,0.045454545454545456,0,22
257,0.0625,0,16
258,0.10526315789473684,1,19
259,0.07142857142857142,0,14
260,0.030303030303030304,0,33
261,0.01639344262295082,0,61
262,0.1111111111111111,0,9
263,0.08333333333333333,0,12
264,0.023255813953488372,0,43
265,0.045454545454545456,0,22
266,0.09523809523809523,1,21
267,0.16666666666666666,0,6
268,0.08333333333333333,0,12
269,0.020833333333333332,0,48
270,0.08333333333333333,0,12
271,0.1111111111111111,0,9
272,0.125,0,8
273,0.5,0,2
274,0.16666666666666666,0,6
275,0.03333333333333333,0,30
276,0.5,0,2
277,0.041666666666666664,0,24
278,0.14285714285714285,0,7
279,0.08333333333333333,0,12
280,0.2,0,5
281,0.3333333333333333,0,3
282,0.16666666666666666,0,6
283,0.2,0,5
284,0.1,1,20
285,0.5,0,2
286,0.07407407407407407,1,27
287,0.09090909090909091,0,11
288,0.3333333333333333,0,3
289,0.1,0,10
290,0.25,0,4
291,0.038461538461538464,0,26
292,1.0,0,1
293,0.3333333333333333,0,3
294,0.07692307692307693,0,13
295,0.1111111111111111,0,9
296,0.25,0,4
297,0.16666666666666666,0,6
298,1.0,0,1
299,0.045454545454545456,0,22
300,0.043478260869565216,0,23
301,0.09090909090909091,0,11
302,0.09090909090909091,0,11
303,0.5,0,2
304,0.5,0,2
305,0.5,0,2
306,0.16666666666666666,0,6
307,0.2857142857142857,1,7
308,0.125,0,8
309,0.16666666666666666,0,6
310,0.1111111111111111,0,9
311,0.5,0,2
312,0.1111111111111111,0,9
313,0.1,0,10
314,0.043478260869565216,0,23
315,0.2,0,5
316,0.06666666666666667,0,15
317,0.06666666666666667,0,15
318,0.2,0,5
319,0.16666666666666666,0,6
320,0.09090909090909091,0,11
321,0.07692307692307693,0,13
322,0.25,0,4
323,0.125,0,8
324,0.25,0,4
325,0.0625,0,16
326,0.1111111111111111,0,9
327,0.13333333333333333,1,15
328,1.0,0,1
329,0.034482758620689655,0,29
330,0.0625,0,16
331,0.05555555555555555,0,18
332,0.041666666666666664,0,24
333,0.01818181818181818,0,55
334,0.125,0,8
335,0.1,0,10
336,0.058823529411764705,0,17
337,1.0,0,1
338,0.16666666666666666,0,6
339,0.2,0,5
340,0.02564102564102564,0,39
341,0.16666666666666666,0,6
342,0.1,0,10
343,0.023255813953488372,0,43
344,0.2,0,5
345,0.3333333333333333,0,3
346,0.2,0,5
347,0.3333333333333333,0,3
348,0.25,0,4
349,0.1111111111111111,0,9
350,1.0,0,1
351,0.041666666666666664,0,24
352,0.047619047619047616,0,21
353,0.16666666666666666,0,6
354,0.3333333333333333,0,3
355,0.16666666666666666,0,6
356,0.25,0,4
357,0.25,0,4
358,0.03571428571428571,0,28
359,0.5,0,2
360,1.0,0,1
361,0.0625,0,16
362,0.25,0,4
363,0.037037037037037035,0,27
364,0.02631578947368421,0,38
365,0.034482758620689655,0,29
366,0.07142857142857142,0,14
367,0.09090909090909091,0,11
368,0.5,0,2
369,0.5,0,2
370,0.06896551724137931,1,29
371,0.03225806451612903,0,31
372,0.02631578947368421,0,38
373,0.1,0,10
374,0.030303030303030304,0,33
375,0.043478260869565216,0,23
376,0.06666666666666667,0,15
377,0.02702702702702703,0,37
378,0.041666666666666664,0,24
379,0.05555555555555555,0,18
380,0.030303030303030304,0,33
381,0.5,0,2
382,0.09090909090909091,0,11
383,0.16666666666666666,0,6
384,0.2,0,5
385,0.5,0,2
386,0.5,0,2
387,0.038461538461538464,0,26
388,0.04,0,25
389,0.2,0,5
390,0.3333333333333333,0,3
391,0.14285714285714285,0,7
392,1.0,0,1
393,0.08333333333333333,0,12
394,0.045454545454545456,0,22
395,0.1,0,10
396,0.02127659574468085,0,47
397,0.25,0,4
398,0.02564102564102564,0,39
399,0.125,0,8
400,0.06666666666666667,0,15
401,0.07142857142857142,0,14
402,0.038461538461538464,0,26
403,0.058823529411764705,0,17
404,0.07142857142857142,0,14
405,0.3333333333333333,0,3
406,0.1,0,10
407,0.07142857142857142,0,14
408,0.06666666666666667,0,15
409,0.5,0,2
410,0.14285714285714285,0,7
411,0.25,0,4
412,0.5,0,2
413,0.14285714285714285,0,7
414,0.041666666666666664,0,24
415,0.07692307692307693,0,13
416,0.25,0,4
417,0.125,0,8
418,0.058823529411764705,0,17
419,0.2,0,5
420,0.047619047619047616,0,21
421,0.058823529411764705,0,17
422,0.047619047619047616,0,21
423,0.1,0,10
424,0.14285714285714285,0,7
425,0.024390243902439025,0,41
426,0.18181818181818182,1,11
427,1.0,0,1
428,0.14285714285714285,0,7
429,0.5,0,2
430,0.25,1,8
431,0.14285714285714285,0,7
432,0.021739130434782608,0,46
433,0.041666666666666664,0,24
434,0.07142857142857142,0,14
435,0.2,0,5
436,0.06666666666666667,0,15
437,0.015151515151515152,0,66
438,0.04,0,25
439,0.04,0,25
440,0.1,0,10
441,0.05555555555555555,0,18
442,0.017543859649122806,0,57
443,0.06666666666666667,0,15
444,0.3333333333333333,0,3
445,0.3333333333333333,0,3
446,1.0,0,1
447,0.25,0,4
448,0.5,0,2
449,0.125,0,8
450,0.3333333333333333,1,6
451,0.05555555555555555,0,18
452,0.3333333333333333,0,3
453,0.027777777777777776,0,36
454,0.07692307692307693,0,13
455,0.05555555555555555,0,18
456,1.0,0,1
457,0.5,0,2
458,0.07692307692307693,0,13
459,1.0,0,1
460,0.3333333333333333,0,3
461,0.030303030303030304,0,33
462,0.5,0,2
463,0.05263157894736842,0,19
464,0.1111111111111111,0,9
465,0.2,0,5
466,0.038461538461538464,0,26
467,0.2,0,5
468,0.0625,0,16
469,0.16666666666666666,0,6
470,0.0196078431372549,0,51
471,0.1,0,10
472,0.1111111111111111,0,9
473,0.125,0,8
474,0.023809523809523808,0,42
475,0.03125,0,32
476,0.07142857142857142,0,14
477,0.2,0,5
478,0.1111111111111111,0,9
479,0.07142857142857142,0,14
480,0.1,0,10
481,0.14285714285714285,0,7
482,0.1,0,10
483,0.14285714285714285,0,7
484,0.09090909090909091,0,11
485,0.3333333333333333,0,3
486,0.05555555555555555,0,18
487,0.037037037037037035,0,27
488,0.06666666666666667,0,15
489,0.09523809523809523,1,21
490,0.25,0,4
491,0.06666666666666667,0,15
492,0.5,0,2
493,0.08333333333333333,0,12
494,0.14285714285714285,0,7
495,0.14285714285714285,0,7
496,0.047619047619047616,0,21
497,0.03125,0,32
498,0.03571428571428571,0,28
499,0.047619047619047616,0,21
500,0.045454545454545456,0,22
501,0.05263157894736842,0,19
502,0.06666666666666667,0,15
503,0.25,0,4
504,0.08333333333333333,0,12
505,0.25,0,4
506,0.1,0,10
507,0.07692307692307693,0,13
508,0.3333333333333333,0,3
509,0.023255813953488372,0,43
510,0.043478260869565216,0,23
511,0.2,0,5
512,0.058823529411764705,0,17
513,0.1111111111111111,0,9
514,0.03333333333333333,0,30
515,0.16666666666666666,1,12
516,0.5,0,2
517,0.25,0,4
518,0.045454545454545456,1,44
519,0.09090909090909091,0,11
520,0.06666666666666667,0,15
521,0.1,0,10
522,0.3333333333333333,0,3
523,0.08333333333333333,0,12
524,0.5,0,2
525,0.1176464705882353,1,17
526,0.16666666666666666,0,6
527,0.05,0,20
528,0.1111111111111111,0,9
529,0.038461538461538464,0,26
530,0.14285714285714285,0,7
531,0.06666666666666667,0,15
532,0.03508771929824561,1,57
533,0.05555555555555555,0,18
534,0.125,0,8
535,1.0,0,1
536,0.08333333333333333,0,12
537,0.08333333333333333,0,12
538,0.03225806451612903,0,31
539,0.045454545454545456,0,22
540,0.034482758620689655,0,29
541,0.14285714285714285,0,7
542,0.2,0,5
543,0.2,0,5
544,0.041666666666666664,0,24
545,0.05555555555555555,0,18
546,0.017857142857142856,0,56
547,0.05,0,20
548,0.043478260869565216,0,23
549,1.0,0,1
550,0.25,0,4
551,0.125,0,8
552,0.125,1,16
553,0.06666666666666667,0,15
554,0.06666666666666667,0,15
555,0.0625,0,16
556,0.16666666666666666,0,6
557,0.5,0,2
558,0.08333333333333333,0,12
559,0.14285714285714285,0,7
560,0.01,0,100
561,0.07142857142857142,0,14
562,0.03225806451612903,0,31
563,0.125,1,16
564,0.25,0,4
565,0.125,0,8
566,0.024390243902439025,0,41
567,0.5,0,2
568,0.05555555555555555,0,18
569,0.043478260869565216,0,23
570,1.0,0,1
571,0.125,0,8
572,0.05,1,40
573,0.25,0,4
574,0.3333333333333333,0,3
575,0.3333333333333333,0,3
576,0.045454545454545456,0,22
577,0.25,0,4
578,0.047619047619047616,0,21
579,0.06666666666666667,0,15
580,0.06666666666666667,1,30
581,0.011111111111111112,0,90
582,0.1111111111111111,0,9
583,0.08333333333333333,0,12
584,0.5,0,2
585,0.25,0,4
586,0.09090909090909091,0,11
587,0.5,0,2
588,0.03125,0,32
589,0.3333333333333333,0,3
590,0.037037037037037035,0,27
591,0.2,0,5
592,0.07692307692307693,0,13
593,0.07692307692307693,0,13
594,0.1,0,10
595,0.14285714285714285,0,7
596,0.022727272727272728,0,44
597,0.13333333333333333,1,15
598,0.125,0,8
599,0.027777777777777776,0,36
600,0.2,0,5
601,0.2,0,5
602,0.041666666666666664,0,24
603,0.5,0,2
604,1.0,0,1
605,0.16666666666666666,0,6
606,0.02040816326530612,0,49
607,0.5,0,2
608,0.03225806451612903,0,31
609,0.027777777777777776,0,36
610,0.1,0,10
611,0.2,0,5
612,0.058823529411764705,0,17
613,0.09090909090909091,0,11
614,0.1111111111111111,0,9
615,0.07142857142857142,0,14
616,0.14285714285714285,0,7
617,0.2,0,5
618,0.014925373134328358,0,67
619,0.25,0,4
620,0.3333333333333333,0,3
621,0.07692307692307693,0,13
622,0.125,0,8
623,0.2857142857142857,1,7
624,0.07692307692307693,0,13
625,0.25,0,4
626,0.25,0,4
627,0.04,0,25
628,0.5,0,2
629,0.02127659574468085,0,47
630,0.08333333333333333,0,12
631,0.25,0,4
632,0.07894736842105263,2,38
633,1.0,0,1
634,0.5,0,2
635,0.027777777777777776,0,36
636,0.16666666666666666,0,6
637,0.14285714285714285,0,7
638,0.14285714285714285,0,7
639,0.09090909090909091,0,11
640,0.03225806451612903,0,31
641,1.0,0,1
642,0.09523809523809523,1,21
643,0.14285714285714285,0,7
644,0.043478260869565216,0,23
645,0.16666666666666666,0,6
646,0.2,0,5
647,0.14285714285714285,0,7
648,0.2,0,5
649,0.058823529411764705,0,17
650,0.25,0,4
651,0.2,0,5
652,0.1,0,10
653,0.034482758620689655,0,29
654,0.058823529411764705,0,17
655,0.16666666666666666,0,6
656,0.05128205128205128,1,39
657,0.3333333333333333,0,3
658,0.16666666666666666,0,6
659,0.058823529411764705,0,17
660,0.058823529411764705,0,17
661,0.1,0,10
662,0.0625,0,16
663,0.017543859649122806,0,57
664,0.04255297872340425,1,47
665,0.07142857142857142,1,28
666,0.02857142857142857,0,35
667,0.125,0,8
668,0.043478260869565216,0,23
669,0.2,0,5
670,0.0625,0,16
671,0.3333333333333333,0,3
672,0.1111111111111111,0,9
673,0.2,0,5
674,0.06666666666666667,0,15
675,0.16666666666666666,0,6
676,0.1,0,10
677,1.0,0,1
678,0.1,0,10
679,0.0625,0,16
680,0.05263157894736842,0,19
681,0.09090909090909091,0,11
682,0.07692307692307693,0,13
683,0.058823529411764705,0,17
684,0.05263157894736842,0,19
685,0.021739130434782608,0,46
686,0.075,2,40
687,0.09090909090909091,0,11
688,0.16666666666666666,0,6
689,0.125,0,8
690,0.2,0,5
691,0.5,0,2
692,0.038461538461538464,0,26
693,0.015625,0,64
694,0.09523809523809523,1,21
695,0.05,0,20
696,0.14285714285714285,0,7
697,0.2,1,10
698,0.125,0,8
699,0.2,0,5
700,0.04,0,25
701,0.09090909090909091,0,11
702,0.14285714285714285,0,7
703,0.14285714285714285,0,7
704,0.017241379310344827,0,58
705,0.05263157894736842,0,19
706,0.05555555555555555,0,18
707,0.05,1,40
708,0.03571428571428571,0,28
709,1.0,0,1
710,0.037037037037037035,0,27
711,0.1111111111111111,0,9
712,0.01904761904761905,1,105
713,0.04,0,25
714,0.2,0,5
715,0.08333333333333333,0,12
716,0.25,0,4
717,0.041666666666666664,0,24
718,0.25,0,4
719,0.018518518518518517,0,54
720,0.25,0,4
721,0.14285714285714285,0,7
722,1.0,0,1
723,0.16666666666666666,0,6
724,0.05263157894736842,0,19
725,0.08333333333333333,0,12
726,0.05,0,20
727,0.05555555555555555,0,18
728,0.14285714285714285,0,7
729,0.16666666666666666,0,6
730,0.1111111111111111,0,9
731,1.0,0,1
732,1.0,0,1
733,0.047619047619047616,0,21
734,0.14285714285714285,0,7
735,0.05,0,20
736,0.021739130434782608,0,46
737,0.03571428571428571,0,28
738,0.06896551724137931,1,29
739,0.125,0,8
740,0.07692307692307693,0,13
741,0.029411764705882353,0,34
742,0.1111111111111111,0,9
743,1.0,0,1
744,0.1111111111111111,0,9
745,0.5,0,2
746,1.0,0,1
747,0.16666666666666666,0,6
748,0.2,0,5
749,0.14285714285714285,0,7
750,0.13333333333333333,1,15
751,0.1,0,10
752,0.07407407407407407,1,27
753,0.1111111111111111,0,9
754,0.1111111111111111,0,9
755,0.07142857142857142,0,14
756,0.125,0,8
757,0.25,0,4
758,1.0,0,1
759,0.3333333333333333,0,3
760,0.09090909090909091,0,11
761,0.25,0,4
762,0.05263157894736842,0,19
763,0.25,1,8
764,0.07692307692307693,0,13
765,1.0,0,1
766,0.09090909090909091,1,22
767,0.02702702702702703,0,37
768,0.02,0,50
769,0.14285714285714285,0,7
770,0.015873015873015872,0,63
771,0.125,0,8
772,0.07142857142857142,0,14
773,0.07692307692307693,0,13
774,0.2,0,5
775,0.2,0,5
776,0.07142857142857142,0,14
777,0.1,0,10
778,0.125,0,8
779,0.06666666666666667,0,15
780,0.2,0,5
781,0.14285714285714285,0,7
782,0.5,0,2
783,0.06666666666666667,0,15
784,0.07692307692307693,0,13
785,0.029411764705882353,0,34
786,0.038461538461538464,0,26
787,0.02631578947368421,0,38
788,0.1,0,10
789,0.03125,0,32
790,0.1,0,10
791,0.08333333333333333,0,12
792,0.034482758620689655,0,29
793,0.2,0,5
794,0.02040816326530612,0,49
795,0.1,0,10
796,0.022727272727272728,0,44
797,0.07692307692307693,0,13
798,0.043478260869565216,0,23
799,0.041666666666666664,0,24
800,0.14285714285714285,0,7
801,1.0,0,1
802,0.09090909090909091,0,11
803,0.03125,0,32
804,0.05263157894736842,0,19
805,0.045454545454545456,0,22
806,0.2,0,5
807,0.25,0,4
808,0.07692307692307693,0,13
809,0.5,0,2
810,0.09523809523809523,1,21
811,0.3333333333333333,0,3
812,1.0,0,1
813,0.021739130434782608,0,46
814,0.5,0,2
815,0.018518518518518517,0,54
816,0.05555555555555555,0,18
817,0.1,0,10
818,0.06666666666666667,0,15
819,0.02564102564102564,0,39
820,1.0,0,1
821,0.2,0,5
822,0.14285714285714285,0,7
823,0.1111111111111111,0,9
824,0.3333333333333333,0,3
825,0.07692307692307693,0,13
826,0.5,0,2
827,0.07142857142857142,0,14
828,0.06666666666666667,0,15
829,0.037037037037037035,0,27
830,0.034482758620689655,0,29
831,0.08333333333333333,0,12
832,0.09090909090909091,0,11
833,1.0,0,1
834,0.5,0,2
835,1.0,0,1
836,0.2,0,5
837,0.3333333333333333,0,3
838,0.041666666666666664,1,48
839,0.3333333333333333,0,3
840,0.07692307692307693,0,13
841,0.058823529411764705,0,17
842,0.25,0,4
843,0.16666666666666666,0,6
844,0.09090909090909091,0,11
845,0.06666666666666667,0,15
846,0.037037037037037035,0,27
847,0.07692307692307693,0,13
848,0.07692307692307693,0,13
849,0.07692307692307693,0,13
850,0.14285714285714285,0,7
851,0.1111111111111111,0,9
852,0.03571428571428571,0,28
853,0.14285714285714285,0,7
854,0.5,0,2
855,0.05,0,20
856,0.125,0,8
857,0.05263157894736842,0,19
858,0.0625,0,16
859,0.0625,1,32
860,0.5,0,2
861,0.25,0,4
862,0.04,0,25
863,0.07692307692307693,0,13
864,0.05555555555555555,0,18
865,0.125,0,8
866,0.08333333333333333,0,12
867,0.1,0,10
868,0.07142857142857142,0,14
869,0.03333333333333333,0,30
870,0.07692307692307693,0,13
871,0.09090909090909091,0,11
872,0.05555555555555555,0,18
873,0.2,0,5
874,0.03571428571428571,0,28
875,0.015625,0,64
876,0.08333333333333333,0,12
877,0.03125,0,32
878,0.25,0,4
879,0.1,0,10
880,0.2,0,5
881,0.2,0,5
882,0.037037037037037035,0,27
883,0.07142857142857142,0,14
884,0.05,0,20
885,0.09090909090909091,0,11
886,0.5,0,2
887,0.05555555555555555,0,18
888,0.3333333333333333,0,3
889,0.09090909090909091,0,11
890,0.18181818181818182,1,11
891,0.085714,2,35
892,0.16666666666666666,0,6
893,0.07142857142857142,0,14
894,0.06666666666666667,0,15
895,0.0196078431372549,0,51
896,0.045454545454545456,0,22
897,1.0,0,1
898,0.25,0,4
899,0.05,0,20
900,0.14285714285714285,0,7
901,0.038461538461538464,0,26
902,0.0625,0,16
903,0.037037037037037035,0,27
904,0.1111111111111111,0,9
905,0.08695608695652174,1,23
906,0.07142857142857142,0,14
907,0.25,0,4
908,0.038461538461538464,0,26
909,0.14285714285714285,0,7
910,0.09090909090909091,0,11
911,0.2,0,5
912,0.07142857142857142,0,14
913,0.0625,0,16
914,0.030303030303030304,0,33
915,0.05263157894736842,0,19
916,0.08695652173913043,1,23
917,0.25,0,4
918,0.5,0,2
919,0.08333333333333333,0,12
920,0.5,0,2
921,0.07142857142857142,0,14
922,0.044444444444444446,1,45
923,0.037037037037037035,0,27
924,0.05,0,20
925,0.08333333333333333,0,12
926,0.07142857142857142,0,14
927,0.1,0,10
928,0.3333333333333333,0,3
929,0.09090909090909091,0,11
930,1.0,0,1
931,1.0,0,1
932,0.3333333333333333,0,3
933,0.023809523809523808,0,42
934,0.5,0,2
935,0.2,0,5
936,0.3333333333333333,0,3
937,0.5,0,2
938,0.25,0,4
939,0.09090909090909091,0,11
940,0.037037037037037035,0,27
941,0.1111111111111111,0,9
942,0.2,0,5
943,1.0,0,1
944,0.05,0,20
945,0.03333333333333333,0,30
946,0.14285714285714285,0,7
947,0.125,0,8
948,0.25,1,8
949,0.2,0,5
950,0.041666666666666664,0,24
951,0.2222222222222222,1,9
952,0.04,0,25
953,0.05263157894736842,0,19
954,0.125,0,8
955,0.07142857142857142,0,14
956,0.25,0,4
957,0.1111111111111111,0,9
958,0.07692307692307693,0,13
959,0.16666666666666666,0,6
960,0.125,0,8
961,0.14285714285714285,0,7
962,0.038461538461538464,0,26
963,0.125,0,8
964,0.06666666666666667,0,15
965,0.05263157894736842,0,19
966,0.08333333333333333,0,12
967,0.05263157894736842,0,19
968,0.03125,0,32
969,0.02702702702702703,0,37
970,0.14285714285714285,0,7
971,0.2,0,5
972,0.2,0,5
973,0.14285714285714285,1,14
974,0.2,0,5
975,0.125,0,8
976,1.0,0,1
977,0.2,0,5
978,0.1,0,10
979,0.058823529411764705,0,17
980,0.07142857142857142,0,14
981,0.09523809523809523,1,21
982,0.047619047619047616,0,21
983,0.5,0,2
984,0.03125,0,32
985,0.03225806451612903,0,31
986,0.2,0,5
987,0.041666666666666664,0,24
988,0.1111111111111111,0,9
989,0.045454545454545456,0,22
990,0.3333333333333333,0,3
991,0.047619047619047616,0,21
992,0.2,0,5
993,0.3333333333333333,0,3
994,0.03225806451612903,0,31
995,0.3333333333333333,0,3
996,0.16666666666666666,0,6
997,0.14285714285714285,0,7
998,0.037037037037037035,0,27
999,0.3333333333333333,0,3
1000,0.16666666666666666,0,6
1001,0.25,0,4
1002,0.07142857142857142,0,14
1003,0.08333333333333333,0,12
1004,0.2,0,5
1005,0.09090909090909091,0,11
1006,0.5,0,2
1007,0.25,0,4
1008,0.08333333333333333,0,12
1009,1.0,0,1
1010,0.03125,0,32
1011,0.1,0,10
1012,0.1,0,10
1013,0.1111111111111111,0,9
1014,0.06666666666666667,0,15
1015,0.1111111111111111,0,9
1016,0.07692307692307693,0,13
1017,0.07142857142857142,0,14
1018,0.14285714285714285,0,7
1019,0.2,0,5
1020,0.030303030303030304,0,33
1021,0.07142857142857142,0,14
1022,0.023809523809523808,0,42
1023,0.041666666666666664,0,24
1024,0.16666666666666666,0,6
1025,0.09090909090909091,0,11
1026,0.09090909090909091,0,11
1027,0.25,0,4
1028,0.15384615384615385,1,13
1029,0.5,0,2
1030,0.5,0,2
1031,0.029411764705882353,0,34
1032,0.05555555555555555,0,18
1033,1.0,0,1
1034,0.09090909090909091,0,11
1035,0.02702702702702703,0,37
1036,0.2,0,5
1037,0.1,1,20
1038,0.1,0,10
1039,0.058823529411764705,0,17
1040,0.3333333333333333,0,3
1041,0.1,0,10
1042,0.08333333333333333,0,12
1043,0.18181818181818182,1,11
1044,0.07142857142857142,0,14
1045,0.058823529411764705,0,17
1046,0.05,0,20
1047,0.08,1,25
1048,0.038461538461538464,0,26
1049,0.09090909090909091,0,11
1050,0.041666666666666664,0,24
1051,1.0,0,1
1052,0.045454545454545456,0,22
1053,0.16666666666666666,0,6
1054,0.047619047619047616,0,21
1055,0.03225806451612903,0,31
1056,0.034482758620689655,0,29
1057,0.16666666666666666,0,6
1058,0.015873015873015872,0,63
1059,0.3333333333333333,0,3
1060,0.04,0,25
1061,0.0625,0,16
1062,0.125,0,8
