Episode,Loss,Reward,Step
0,1.5,-1.5,8
1,1.116475,-1.1428571428571428,28
2,1.9205,-2.0,4
3,1.7139195999999999,-1.8,5
4,1.256622142857143,-0.5714285714285714,14
5,1.5709385033333334,-1.6666666666666667,6
6,1.2109915384615386,-1.3076923076923077,13
7,1.093135443514916,-1.16,25
8,1.3980849026250002,-1.5,8
9,1.0548511492136223,-1.1538461538461537,26
10,1.3092209008455788,-1.4444444444444444,9
11,1.0775953341201305,-1.1481481481481481,27
12,1.5931552404861404,-2.0,4
13,1.3931394596838715,-1.5714285714285714,7
14,1.22225703060512,-1.4,10
15,1.0265159891560778,-1.1176470588235294,34
16,1.4162493395256237,-1.8,5
17,1.240994959080968,-1.6666666666666667,6
18,1.099399997618897,-1.25,16
19,1.0369854038195838,-1.1379310344827587,29
20,1.100890302305013,-1.25,16
21,0.976027623350858,-1.1428571428571428,28
22,1.18898662622482,-0.14285714285714285,7
23,1.074831105316532,-1.173913043478261,23
24,1.02172061418502,-1.173913043478261,23
25,1.1474289356934628,-1.4,10
26,1.096256376794479,-1.4,10
27,1.037443960437712,-1.3636363636363635,11
28,1.0582109723177318,-1.2666666666666666,15
29,0.9948631180416685,-1.16,25
30,0.9716971311439084,-0.25,8
31,1.0148118444487415,-1.0597014925373134,67
32,1.0132617745371595,-1.1666666666666667,24
33,1.1342060441982227,-1.5,8
34,1.6252079657519676,-2.3333333333333335,3
35,0.9826540059517066,-1.1290322580645162,31
36,0.9244366603485764,-0.4,10
37,0.9038434722210908,-0.4,10
38,0.9812733453270361,-1.0869565217391304,46
39,1.0113856236831031,-1.3636363636363635,11
40,0.9492574973029367,-1.1379310344827587,29
41,1.0274637057822364,-1.2352941176470589,17
42,1.107378664602659,-1.3636363636363635,11
43,1.0851000034553049,-1.4,10
44,0.8298565408360624,-0.7391304347826086,23
45,1.4726506951867053,-2.3333333333333335,3
46,0.9545806339867267,-1.0465116279069768,86
47,1.2842291126473593,-2.0,4
48,0.8216125813789552,-0.45454545454545453,11
49,0.8058185072025358,-0.14285714285714285,7
50,0.9797463227880017,-1.0909090909090908,44
51,0.7853390965777245,-0.5,12
52,0.765884700461386,-0.5384615384615384,13
53,0.987111449046092,-1.0727272727272728,55
54,0.7616678326153477,-0.6,15
55,1.147866080026985,-1.8,5
56,0.7459010620792973,-0.45454545454545453,11
57,0.7132954323976192,-0.45454545454545453,11
58,0.9504557194465051,-0.9117647058823529,68
59,0.6474240185718315,0.0,6
60,1.0254108188773265,-1.5714285714285714,7
61,0.9690138387659454,-1.0547945205479452,73
62,1.3215729523288438,-2.3333333333333335,3
63,0.6355113317292932,-0.14285714285714285,7
64,0.664397197653884,-0.45454545454545453,11
65,0.9221528939852784,-1.1538461538461537,26
66,0.5816770252874465,0.0,6
67,0.6697121717369766,-0.5,12
68,0.6176245605913333,-0.3333333333333333,9
69,0.9428188136231098,-1.3076923076923077,13
70,0.5407668660957298,0.0,6
71,0.6191528290197637,-0.4,10
72,0.5599649263156189,-0.25,8
73,0.9273872181487823,-1.4444444444444444,9
74,0.4884511280762654,0.0,6
75,0.4783146660006243,0.0,6
76,0.5615819105660305,-0.3333333333333333,9
