Episode,Loss,Reward,Step
123,0.09879648035766746,0.0,12
124,0.09412889076623353,0.0,12
125,0.08962890090252902,0.0,12
126,0.08529459297835568,0.0,12
127,0.08112370397961052,0.0,12
128,0.0771136615293329,0.0,12
129,0.07326161823187406,0.0,12
130,0.06956448442286942,0.0,12
131,0.06601895927075586,0.0,12
132,0.06262156019452218,0.0,12
133,0.05936865057929133,0.0,12
134,0.05625646578630506,0.0,12
135,0.05328113746704285,0.0,12
136,0.05043871620266,0.0,12
137,0.04772519249979614,0.0,12
138,0.04513651618220138,0.0,12
139,0.04266861422466681,0.0,12
140,0.04031740708154885,0.0,12
141,0.03807882356684392,0.0,12
142,0.035948814346415926,0.0,12
143,0.03392336410569984,0.0,12
144,0.031998502458103456,0.0,12
145,0.030170313660486878,0.0,12
146,0.02843494520261143,0.0,12
147,0.026788615337394173,0.0,12
148,0.025227619618247,0.0,12
149,0.023748336508804115,0.0,12
150,0.022347232128995625,0.0,12
151,0.021020864199780637,0.0,12
152,0.01976588524695068,0.0,12
153,0.01857904512231222,0.0,12
154,0.017457192898286913,0.0,12
155,0.01639727818958459,0.0,12
156,0.015396351953123416,0.0,12
157,0.014451566814836803,0.0,12
158,0.013560176969441479,0.0,12
159,0.012719537696669789,0.0,12
160,0.011927104534908353,0.0,12
161,0.01118043215065454,0.0,12
162,0.010477172939723658,0.0,12
163,0.009815075393712722,0.0,12
164,0.009191982262871013,0.0,12
165,0.00860582854425046,0.0,12
166,0.008054639321814333,0.0,12
167,0.007536527483079124,0.0,12
168,0.007049691334849992,0.0,12
169,0.0065924121386966945,0.0,12
170,0.006163051584997979,0.0,12
171,0.005760049222656323,0.0,12
172,0.005381919859967508,0.0,12
173,0.005027250950595141,0.0,12
174,0.004694699977170054,0.0,12
175,0.004382991843693063,0.0,12
176,0.004090916286668804,0.0,12
177,0.0038173253137333183,0.0,12
178,0.0035611306774600234,0.0,12
179,0.003321301391030896,0.0,12
180,0.0030968612915333086,0.0,12
181,0.002886886655803366,0.0,12
182,0.0026905038729492514,0.0,12
183,0.0025068871769854256,0.0,12
184,0.002335256442354943,0.0,12
185,0.002174875044528688,0.0,12
186,0.0020250477873385853,0.0,12
187,0.0018851188982174176,0.0,12
188,0.0017544700920873735,0.0,12
189,0.0016325187042498014,0.0,12
190,0.001518715892286628,0.0,12
191,0.0014125449066728496,0.0,12
192,0.0013135194295346847,0.0,12
193,0.001221181980749696,0.0,12
194,0.0011351023903790058,0.0,12
195,0.0010548763362443526,0.0,12
196,0.0009801239453163246,0.0,12
197,0.000910488457443584,0.0,12
198,0.0008456349498568855,0.0,12
199,0.0007852491207879508,0.0,12
200,0.000729036130479759,0.0,12
201,0.0006767194978066863,0.0,12
202,0.000628040050693728,0.0,12
203,0.0005827549284855618,0.0,12
204,0.0005406366344192504,0.0,12
205,0.000501472136332499,0.0,12
206,0.0004650620137624563,0.0,12
207,0.0004312196495881622,0.0,12
208,0.0003997704644022511,0.0,12
209,0.0003705511918160505,0.0,12
210,0.0003434091929367343,0.0,12
211,0.0003182018082912204,0.0,12
212,0.00029479574551063054,0.0,12
213,0.0002730665011316848,0.0,12
214,0.00025289781491593294,0.0,12
215,0.0002341811551369588,0.0,12
216,0.00021681523333092848,0.0,12
217,0.00020070554706044796,0.0,12
218,0.00018576394928615514,0.0,12
219,0.00017190824299541385,0.0,12
220,0.0001590617997883903,0.0,12
221,0.00014715320116936992,0.0,12
222,0.00013611590134549045,0.0,12
223,0.0001258879103814281,0.0,12
224,0.00011641149660914878,0.0,12
225,0.00010763290724152368,0.0,12
226,9.950210618059803e-05,0.0,12
227,9.197252806600793e-05,0.0,12
228,8.500084764232381e-05,0.0,12
229,7.854676357865742e-05,0.0,12
230,7.257279590909087e-05,0.0,12
231,6.704409630627998e-05,0.0,12
232,6.192827043875748e-05,0.0,12
233,5.719521170069001e-05,0.0,12
234,5.2816945641164424e-05,0.0,12
235,4.876748445215943e-05,0.0,12
236,4.502269091212485e-05,0.0,12
237,4.156015121038285e-05,0.0,12
238,3.8359056110525334e-05,0.0,12
239,3.5400089943321555e-05,0.0,12
240,3.266532694216432e-05,0.0,12
241,3.0138134466844064e-05,0.0,12
242,2.7803082684148734e-05,0.0,12
243,2.564586029707901e-05,0.0,12
244,2.3653195944610867e-05,0.0,12
245,2.1812784906025118e-05,0.0,12
246,2.0113220774220508e-05,0.0,12
247,1.854393177712817e-05,0.0,12
248,1.7095121445774113e-05,0.0,12
249,1.5757713350360764e-05,0.0,12
250,1.4523299633889541e-05,0.0,12
251,1.3384093098390651e-05,0.0,12
252,1.2332882608369808e-05,0.0,12
253,1.1362991591037005e-05,0.0,12
254,1.0468239429910672e-05,0.0,12
255,9.642905555653133e-06,0.0,12
256,8.881696056293556e-06,0.0,12
257,8.17971263565124e-06,0.0,12
258,7.532423761766327e-06,0.0,12
259,6.935637856850252e-06,0.0,12
260,6.385478389464572e-06,0.0,12
261,5.8783607407621634e-06,0.0,12
262,5.410970718775869e-06,0.0,12
263,4.980244613396005e-06,0.0,12
264,4.583350680228045e-06,0.0,12
265,4.217671957680118e-06,0.0,12
266,3.880790322689324e-06,0.0,12
267,3.5704717005202724e-06,0.0,12
268,3.284652345429221e-06,0.0,12
269,3.0214261192753242e-06,0.0,12
270,2.7790326971449675e-06,0.0,12
271,2.5558466332185428e-06,0.0,12
272,2.35036722848192e-06,0.0,12
273,2.1612091400113886e-06,0.0,12
274,1.9870936829915107e-06,0.0,12
275,1.8268407715599233e-06,0.0,12
276,1.6793614563415105e-06,0.0,12
277,1.5436510145960813e-06,0.0,12
278,1.4187825516792651e-06,0.0,12
279,1.3039010792054162e-06,0.0,12
280,1.1982180340477007e-06,0.0,12
281,1.1010062065756425e-06,0.0,12
282,1.0115950485843166e-06,0.0,12
283,9.293663314572745e-07,0.0,12
284,8.537501321366955e-07,0.0,12
285,7.842211205745982e-07,0.0,12
286,7.202951262386126e-07,0.0,12
287,6.615259651130782e-07,0.0,12
288,6.07502505874565e-07,0.0,12
289,5.578459587087433e-07,0.0,12
290,5.122073708785368e-07,0.0,12
291,4.7026531095154905e-07,0.0,12
292,4.317237313431847e-07,0.0,12
293,3.963099932252634e-07,0.0,12
294,3.637730424249641e-07,0.0,12
295,3.33881724943567e-07,0.0,12
296,3.0642323242217423e-07,0.0,12
297,2.812016665446985e-07,0.0,12
298,2.580367132604122e-07,0.0,12
299,2.3676242091411984e-07,0.0,12
